start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,bat_landing_number2,food_availability2,rat_minutes2,rat_arrival_number2,table_2_time,table_2_time_2
2018-02-15 18:54,1.0,rat,2018-02-15 18:49,2018-02-15 18:55,321,1,0,2,2018-02-15 17:26,1.479722222,0,29,4.0,7.833333333,5,,,,,2018-02-15 18:26,
2018-02-15 19:31,1.0,fast,2018-02-15 19:30,2018-02-15 19:31,30,0,1,2,2018-02-15 17:26,2.085833333,0,51,3.322033898,1.266666667,1,,,,,2018-02-15 19:26,
2018-02-15 19:31,0.085595674,attack_rat,2018-02-15 19:30,2018-02-15 19:31,71,1,0,2,2018-02-15 17:26,2.097222222,0,51,3.322033898,1.266666667,1,,,,,2018-02-15 19:26,
2018-02-16 22:18,2.0,rat,2018-02-16 22:18,2018-02-16 22:22,25,1,0,2,2018-02-16 17:27,4.860277778,0,53,3.0,1.816666667,2,,,,,2018-02-16 21:57,
2018-02-16 22:21,1.0,fast,2018-02-16 22:18,2018-02-16 22:22,206,0,1,2,2018-02-16 17:27,4.910555556,0,53,3.0,1.816666667,2,,,,,2018-02-16 21:57,
2018-02-16 22:21,2.0,rat,2018-02-16 22:18,2018-02-16 22:22,201,1,0,2,2018-02-16 17:27,4.909166667,0,53,3.0,1.816666667,2,,,,,2018-02-16 21:57,
2018-02-16 22:21,16.0,rat,2018-02-16 22:18,2018-02-16 22:22,181,1,0,2,2018-02-16 17:27,4.903611111,0,53,3.0,1.816666667,2,,,,,2018-02-16 21:57,
2018-02-16 22:22,0.07570842,rat_attack,2018-02-16 22:18,2018-02-16 22:22,250,1,0,2,2018-02-16 17:27,4.922777778,0,53,3.0,1.816666667,2,,,,,2018-02-16 21:57,
2018-02-17 17:42,0.050211363,fast,2018-02-17 17:40,2018-02-17 17:43,139,0,1,2,2018-02-17 17:28,0.247777778,0,8,4.0,1.25,2,,,,,2018-02-17 17:28,
2018-02-17 20:50,2.0,rat,2018-02-17 20:49,2018-02-17 20:51,42,1,0,2,2018-02-17 17:28,3.376666667,0,65,3.0,1.25,1,,,,,2018-02-17 20:28,
2018-02-17 20:50,1.0,rat,2018-02-17 20:49,2018-02-17 20:51,35,1,0,2,2018-02-17 17:28,3.374722222,0,65,3.0,1.25,1,,,,,2018-02-17 20:28,
2018-02-17 20:50,2.0,rat,2018-02-17 20:49,2018-02-17 20:51,20,1,0,2,2018-02-17 17:28,3.370555556,0,65,3.0,1.25,1,,,,,2018-02-17 20:28,
2018-02-19 00:33,0.057540536,fast,2018-02-19 00:31,2018-02-19 00:34,157,0,1,2,2018-02-18 17:29,7.078055556,0,39,2.0,3.616666667,1,,,,,2018-02-19 00:29,
2018-02-19 01:33,3.0,rat,2018-02-19 01:33,2018-02-19 01:33,6,1,0,2,2018-02-18 17:29,8.078333333,0,40,1.301587302,0.2,1,,,,,2018-02-19 01:29,
2018-02-20 01:49,2.0,rat,2018-02-20 01:47,2018-02-20 01:50,151,1,0,2,2018-02-19 17:30,8.333055556,0,36,2.0,3.166666667,1,,,,,2018-02-20 01:30,
2018-02-20 02:12,3.0,bat,2018-02-20 02:10,2018-02-20 02:13,116,1,0,2,2018-02-19 17:30,8.713055556,0,46,2.0,0.416666667,2,,,,,2018-02-20 02:00,
2018-02-20 03:10,1.0,rat,2018-02-20 03:10,2018-02-20 03:11,17,1,0,2,2018-02-19 17:30,9.676111111,0,30,1.822307272,1.55,1,,,,,2018-02-20 03:00,
2018-03-18 21:37,3.0,fast,2018-03-18 21:37,2018-03-18 21:40,2,0,1,3,2018-03-18 17:50,3.795555556,1,68,3.0,2.333333333,1,,,,,2018-03-18 21:20,
2018-03-18 21:38,2.0,fast,2018-03-18 21:37,2018-03-18 21:40,73,0,1,3,2018-03-18 17:50,3.815277778,1,68,3.0,2.333333333,1,,,,,2018-03-18 21:20,
2018-03-18 21:39,1.0,fast,2018-03-18 21:37,2018-03-18 21:40,105,0,1,3,2018-03-18 17:50,3.824166667,1,68,3.0,2.333333333,1,,,,,2018-03-18 21:20,
2018-03-18 21:39,2.0,fast,2018-03-18 21:37,2018-03-18 21:40,130,0,1,3,2018-03-18 17:50,3.831111111,1,68,3.0,2.333333333,1,,,,,2018-03-18 21:20,
2018-03-20 02:11,4.0,rat_pick,2018-03-20 02:11,2018-03-20 02:11,46,1,1,3,2018-03-19 17:51,8.347222222,1,30,2.896118097,4.483333333,2,,,,,2018-03-20 01:51,
2018-03-20 03:17,2.0,fast,2018-03-20 03:15,2018-03-20 03:17,108,0,1,3,2018-03-19 17:51,9.436944444,1,14,2.030071077,1.816666667,1,,,,,2018-03-20 02:51,
2018-03-29 00:47,4.0,pick,2018-03-29 00:46,2018-03-29 00:55,71,0,1,3,2018-03-28 18:57,5.849444444,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:49,0.046019395,rat,2018-03-29 00:46,2018-03-29 00:55,192,1,0,3,2018-03-28 18:57,5.883055556,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:50,18.0,pick,2018-03-29 00:46,2018-03-29 00:55,239,0,1,3,2018-03-28 18:57,5.896111111,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:50,14.0,rat,2018-03-29 00:46,2018-03-29 00:55,250,1,0,3,2018-03-28 18:57,5.899166667,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:50,9.0,pick,2018-03-29 00:46,2018-03-29 00:55,220,0,1,3,2018-03-28 18:57,5.890833333,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:51,2.0,other_bats,2018-03-29 00:46,2018-03-29 00:55,264,1,0,3,2018-03-28 18:57,5.903055556,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:51,3.0,fast,2018-03-29 00:46,2018-03-29 00:55,265,0,1,3,2018-03-28 18:57,5.903333333,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:51,12.0,rat,2018-03-29 00:46,2018-03-29 00:55,279,1,0,3,2018-03-28 18:57,5.907222222,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:51,15.0,pick,2018-03-29 00:46,2018-03-29 00:55,295,0,1,3,2018-03-28 18:57,5.911666667,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:53,2.0,fast,2018-03-29 00:46,2018-03-29 00:55,426,0,1,3,2018-03-28 18:57,5.948055556,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:54,34.0,rat,2018-03-29 00:46,2018-03-29 00:55,452,1,0,3,2018-03-28 18:57,5.955277778,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 00:55,11.0,rat,2018-03-29 00:46,2018-03-29 00:55,507,1,0,3,2018-03-28 18:57,5.970555556,1,56,3.0,8.633333333,1,,,,,2018-03-29 00:27,
2018-03-29 02:20,0.013008356,fast,2018-03-29 02:19,2018-03-29 02:25,29,0,1,3,2018-03-28 18:57,7.385833333,1,43,2.005288207,5.516666667,1,,,,,2018-03-29 01:57,
2018-03-29 02:21,2.0,fast,2018-03-29 02:19,2018-03-29 02:25,135,0,1,3,2018-03-28 18:57,7.415277778,1,43,2.005288207,5.516666667,1,,,,,2018-03-29 01:57,
2018-03-29 02:22,2.0,rat,2018-03-29 02:19,2018-03-29 02:25,188,1,0,3,2018-03-28 18:57,7.43,1,43,2.005288207,5.516666667,1,,,,,2018-03-29 01:57,
2018-03-29 02:25,0.028276798,rat,2018-03-29 02:19,2018-03-29 02:25,329,1,0,3,2018-03-28 18:57,7.469166667,1,43,2.005288207,5.516666667,1,,,,,2018-03-29 01:57,
2018-03-31 00:28,25.0,other_bats,2018-03-31 00:20,2018-03-31 00:28,517,1,0,3,2018-03-30 18:59,5.497777778,1,69,2.0,8.683333333,1,,,,,2018-03-30 23:59,
2018-03-31 00:28,1.0,,2018-03-31 00:20,2018-03-31 00:28,507,0,0,3,2018-03-30 18:59,5.495,1,69,2.0,8.683333333,1,,,,,2018-03-30 23:59,
2018-03-31 01:57,3.0,fast,2018-03-31 01:48,2018-03-31 01:58,537,0,1,3,2018-03-30 18:59,6.976944444,1,55,1.293103448,9.533333333,1,,,,,2018-03-31 01:29,
2018-03-31 01:58,0.064154735,fast,2018-03-31 01:48,2018-03-31 01:58,572,0,1,3,2018-03-30 18:59,6.986666667,1,55,1.293103448,9.533333333,1,,,,,2018-03-31 01:29,
2018-04-02 22:04,10.0,rat,2018-04-02 21:58,2018-04-02 22:09,381,1,0,4,2018-04-02 19:01,3.06,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:05,8.0,rat_and_bat,2018-04-02 21:58,2018-04-02 22:09,436,1,0,4,2018-04-02 19:01,3.075277778,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:05,2.0,fast,2018-04-02 21:58,2018-04-02 22:09,450,0,1,4,2018-04-02 19:01,3.079166667,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:05,6.0,rat_and_bat,2018-04-02 21:58,2018-04-02 22:09,455,1,0,4,2018-04-02 19:01,3.080555556,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:06,2.0,bowl_out,2018-04-02 21:58,2018-04-02 22:09,477,0,0,4,2018-04-02 19:01,3.086666667,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:07,0.030293066,fast,2018-04-02 21:58,2018-04-02 22:09,558,0,1,4,2018-04-02 19:01,3.109166667,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:09,7.0,rat,2018-04-02 21:58,2018-04-02 22:09,662,1,0,4,2018-04-02 19:01,3.138055556,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:09,6.0,rat,2018-04-02 21:58,2018-04-02 22:09,673,1,0,4,2018-04-02 19:01,3.141111111,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:09,18.0,pick,2018-04-02 21:58,2018-04-02 22:09,668,0,1,4,2018-04-02 19:01,3.139722222,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 22:09,17.0,rat_and_bat,2018-04-02 21:58,2018-04-02 22:09,695,1,0,4,2018-04-02 19:01,3.147222222,1,98,2.774193548,8.95,1,,,,,2018-04-02 22:01,
2018-04-02 23:12,1.0,fast,2018-04-02 23:10,2018-04-02 23:18,128,0,1,4,2018-04-02 19:01,4.189444444,1,69,2.0,8.45,1,,,,,2018-04-02 23:01,
2018-04-02 23:16,6.0,pick,2018-04-02 23:10,2018-04-02 23:18,381,0,1,4,2018-04-02 19:01,4.259722222,1,69,2.0,8.45,1,,,,,2018-04-02 23:01,
2018-04-02 23:43,2.0,fast,2018-04-02 23:42,2018-04-02 23:48,80,0,1,4,2018-04-02 19:01,4.708055556,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:45,1.0,fast,2018-04-02 23:42,2018-04-02 23:48,177,0,1,4,2018-04-02 19:01,4.735,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:45,11.0,other_bat,2018-04-02 23:42,2018-04-02 23:48,223,1,0,4,2018-04-02 19:01,4.747777778,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:46,3.0,fast,2018-04-02 23:42,2018-04-02 23:48,234,0,1,4,2018-04-02 19:01,4.750833333,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:46,25.0,pick,2018-04-02 23:42,2018-04-02 23:48,239,0,1,4,2018-04-02 19:01,4.752222222,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:46,6.0,other_bats,2018-04-02 23:42,2018-04-02 23:48,238,1,0,4,2018-04-02 19:01,4.751944444,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:46,3.0,rat,2018-04-02 23:42,2018-04-02 23:48,262,1,0,4,2018-04-02 19:01,4.758611111,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:46,11.0,rat,2018-04-02 23:42,2018-04-02 23:48,287,1,0,4,2018-04-02 19:01,4.765555556,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:48,6.0,other_bats,2018-04-02 23:42,2018-04-02 23:48,360,1,0,4,2018-04-02 19:01,4.785833333,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-02 23:48,15.0,pick,2018-04-02 23:42,2018-04-02 23:48,355,0,1,4,2018-04-02 19:01,4.784444444,1,91,2.0,6.516666667,1,,,,,2018-04-02 23:31,
2018-04-03 01:01,0.069936967,fast,2018-04-03 01:00,2018-04-03 01:21,53,0,1,4,2018-04-02 19:01,6.003888889,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:01,1.0,fast,2018-04-03 01:00,2018-04-03 01:21,82,0,1,4,2018-04-02 19:01,6.011944444,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:01,1.0,fast,2018-04-03 01:00,2018-04-03 01:21,98,0,1,4,2018-04-02 19:01,6.016388889,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:02,4.0,pick,2018-04-03 01:00,2018-04-03 01:21,101,0,1,4,2018-04-02 19:01,6.017222222,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:02,0.036982956,rat,2018-04-03 01:00,2018-04-03 01:21,112,1,0,4,2018-04-02 19:01,6.020277778,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:02,1.0,rat,2018-04-03 01:00,2018-04-03 01:21,120,1,0,4,2018-04-02 19:01,6.0225,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:02,2.0,fast,2018-04-03 01:00,2018-04-03 01:21,128,0,1,4,2018-04-02 19:01,6.024722222,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:03,4.0,fast,2018-04-03 01:00,2018-04-03 01:21,180,0,1,4,2018-04-02 19:01,6.039166667,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:04,2.0,"373.0,80.0,504.0,148.0; 274.6,110.7,382.4,267.3",2018-04-03 01:00,2018-04-03 01:21,277,0,0,4,2018-04-02 19:01,6.066111111,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:04,3.0,rat,2018-04-03 01:00,2018-04-03 01:21,232,1,0,4,2018-04-02 19:01,6.053611111,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:06,19.0,other,2018-04-03 01:00,2018-04-03 01:21,353,1,0,4,2018-04-02 19:01,6.087222222,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:07,3.0,fast,2018-04-03 01:00,2018-04-03 01:21,435,0,1,4,2018-04-02 19:01,6.11,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:10,6.0,fast,2018-04-03 01:00,2018-04-03 01:21,612,0,1,4,2018-04-02 19:01,6.159166667,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:12,1.0,fast,2018-04-03 01:00,2018-04-03 01:21,708,0,1,4,2018-04-02 19:01,6.185833333,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:13,9.0,rat,2018-04-03 01:00,2018-04-03 01:21,777,1,0,4,2018-04-02 19:01,6.205,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:13,23.0,rat,2018-04-03 01:00,2018-04-03 01:21,806,1,0,4,2018-04-02 19:01,6.213055556,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:15,155.0,eating,2018-04-03 01:00,2018-04-03 01:21,936,0,0,4,2018-04-02 19:01,6.249166667,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 01:15,1.0,"245.6,179.5,321.4,314.0; 522.4,0.3,592.0,95.5",2018-04-03 01:00,2018-04-03 01:21,903,0,0,4,2018-04-02 19:01,6.24,1,67,1.758064516,20.03333333,1,,,,,2018-04-03 01:01,
2018-04-03 21:22,3.0,fast,2018-04-03 21:21,2018-04-03 21:32,90,0,1,4,2018-04-03 19:01,2.358611111,1,27,3.0,9.983333333,1,77.0,3.0,1.033333333,1.0,2018-04-03 21:01,2018-04-03 21:31
2018-04-03 21:27,3.0,fast,2018-04-03 21:21,2018-04-03 21:32,376,0,1,4,2018-04-03 19:01,2.438055556,1,27,3.0,9.983333333,1,77.0,3.0,1.033333333,1.0,2018-04-03 21:01,2018-04-03 21:31
2018-04-03 21:28,2.0,fast,2018-04-03 21:21,2018-04-03 21:32,452,0,1,4,2018-04-03 19:01,2.459166667,1,27,3.0,9.983333333,1,77.0,3.0,1.033333333,1.0,2018-04-03 21:01,2018-04-03 21:31
2018-04-03 23:24,2.0,fast,2018-04-03 23:24,2018-04-03 23:40,12,0,1,4,2018-04-03 19:01,4.395833333,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:25,9.0,rat,2018-04-03 23:24,2018-04-03 23:40,31,1,0,4,2018-04-03 19:01,4.401111111,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:25,4.0,fast,2018-04-03 23:24,2018-04-03 23:40,58,0,1,4,2018-04-03 19:01,4.408611111,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:27,5.0,rat,2018-04-03 23:24,2018-04-03 23:40,187,1,0,4,2018-04-03 19:01,4.444444444,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:27,4.0,rat,2018-04-03 23:24,2018-04-03 23:40,197,1,0,4,2018-04-03 19:01,4.447222222,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:28,1.0,fast,2018-04-03 23:24,2018-04-03 23:40,224,0,1,4,2018-04-03 19:01,4.454722222,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:29,48.0,rat,2018-04-03 23:24,2018-04-03 23:40,312,1,0,4,2018-04-03 19:01,4.479166667,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:29,3.0,fast,2018-04-03 23:24,2018-04-03 23:40,312,0,1,4,2018-04-03 19:01,4.479166667,1,53,2.785298784,6.45,1,82.0,2.295081967,9.883333333,1.0,2018-04-03 23:01,2018-04-03 23:31
2018-04-03 23:31,0.010238211,rat_to_bat,2018-04-03 23:24,2018-04-03 23:40,402,1,0,4,2018-04-03 19:01,4.504166667,1,82,2.295081967,9.883333333,1,,,,,2018-04-03 23:31,
2018-04-03 23:34,2.0,fast,2018-04-03 23:24,2018-04-03 23:40,597,0,1,4,2018-04-03 19:01,4.558333333,1,82,2.295081967,9.883333333,1,,,,,2018-04-03 23:31,
2018-04-03 23:40,2.0,rat,2018-04-03 23:24,2018-04-03 23:40,949,1,0,4,2018-04-03 19:01,4.656111111,1,82,2.295081967,9.883333333,1,,,,,2018-04-03 23:31,
2018-04-04 00:48,3.0,rat,2018-04-04 00:48,2018-04-04 00:58,12,1,0,4,2018-04-03 19:01,5.788055556,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:48,4.0,fast,2018-04-04 00:48,2018-04-04 00:58,25,0,1,4,2018-04-03 19:01,5.791666667,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:49,2.0,fast,2018-04-04 00:48,2018-04-04 00:58,97,0,1,4,2018-04-03 19:01,5.811666667,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:49,2.0,fast,2018-04-04 00:48,2018-04-04 00:58,112,0,1,4,2018-04-03 19:01,5.815833333,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:49,22.0,other_bats/rat,2018-04-04 00:48,2018-04-04 00:58,59,1,0,4,2018-04-03 19:01,5.801111111,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:49,2.0,"405.6,112.3,513.1,215.4; 464.1,197.7,614.9,334.3; 511.5,301.1,639.4,388.9",2018-04-04 00:48,2018-04-04 00:58,63,0,0,4,2018-04-03 19:01,5.802222222,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:50,59.0,rat,2018-04-04 00:48,2018-04-04 00:58,165,1,0,4,2018-04-03 19:01,5.830555556,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:51,4.0,fast,2018-04-04 00:48,2018-04-04 00:58,217,0,1,4,2018-04-03 19:01,5.845,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:54,1.0,rat,2018-04-04 00:48,2018-04-04 00:58,357,1,0,4,2018-04-03 19:01,5.883888889,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:55,14.0,rat,2018-04-04 00:48,2018-04-04 00:58,418,1,0,4,2018-04-03 19:01,5.900833333,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:58,1.0,fast,2018-04-04 00:48,2018-04-04 00:58,624,0,1,4,2018-04-03 19:01,5.958055556,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:58,0.04722604,,2018-04-04 00:48,2018-04-04 00:58,632,0,0,4,2018-04-03 19:01,5.960277778,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-04 00:58,0.022571773,,2018-04-04 00:48,2018-04-04 00:58,651,0,0,4,2018-04-03 19:01,5.965555556,1,49,2.0,10.86666667,1,,,,,2018-04-04 00:31,
2018-04-09 22:12,1.0,,2018-04-09 22:10,2018-04-09 22:12,129,0,0,4,2018-04-09 19:05,3.125,1,85,3.0,2.466666667,1,,,,,2018-04-09 22:05,
2018-04-09 22:12,0.052214843,,2018-04-09 22:10,2018-04-09 22:12,139,0,0,4,2018-04-09 19:05,3.127777778,1,85,3.0,2.466666667,1,,,,,2018-04-09 22:05,
2018-04-15 21:28,9.0,,2018-04-15 21:24,2018-04-15 21:29,188,0,0,4,2018-04-15 19:10,2.300555556,1,36,3.590163934,14.43333333,4,,,,,2018-04-15 21:10,
2018-04-15 21:28,1.0,,2018-04-15 21:24,2018-04-15 21:29,238,0,0,4,2018-04-15 19:10,2.314444444,1,36,3.590163934,14.43333333,4,,,,,2018-04-15 21:10,
2018-04-18 05:19,1.0,fast,2018-04-18 05:15,2018-04-18 05:25,263,0,1,4,2018-04-17 19:11,10.14944444,1,6,2.0,9.7,1,,,,,2018-04-18 05:11,
2018-04-18 19:01,0.084689878,,2018-04-18 19:01,2018-04-18 19:01,24,0,0,4,2018-04-18 19:12,-0.175555556,1,40,4.0,1.05,3,,,,,2018-04-18 18:42,
2018-04-18 20:41,0.029003504,,2018-04-18 20:40,2018-04-18 20:43,71,0,0,4,2018-04-18 19:12,1.491944444,1,25,3.55,1.666666667,1,21.0,3.091935484,5.55,7.0,2018-04-18 20:12,2018-04-18 20:42
2018-04-18 20:42,1.0,others,2018-04-18 20:40,2018-04-18 20:43,159,1,0,4,2018-04-18 19:12,1.516388889,1,21,3.091935484,5.55,7,,,,,2018-04-18 20:42,
2018-04-18 20:43,12.0,others,2018-04-18 20:40,2018-04-18 20:43,199,1,0,4,2018-04-18 19:12,1.5275,1,21,3.091935484,5.55,7,,,,,2018-04-18 20:42,
2018-04-18 20:59,0.093387578,,2018-04-18 20:56,2018-04-18 20:59,200,0,0,4,2018-04-18 19:12,1.792222222,1,21,3.091935484,5.55,7,,,,,2018-04-18 20:42,
2018-04-19 00:19,7.0,pick,2018-04-19 00:18,2018-04-19 00:19,59,0,1,4,2018-04-18 19:12,5.118888889,1,46,3.589285714,1.05,1,,,,,2018-04-19 00:12,
2018-04-19 01:15,3.0,fast,2018-04-19 01:12,2018-04-19 01:18,187,0,1,4,2018-04-18 19:12,6.058055556,1,42,2.55,6.25,1,,,,,2018-04-19 01:12,
2018-04-19 04:31,8.0,rat,2018-04-19 04:28,2018-04-19 04:34,200,1,0,4,2018-04-18 19:12,9.331666667,1,20,2.0,6.05,1,,,,,2018-04-19 04:12,
2018-04-19 04:32,1.0,fast,2018-04-19 04:28,2018-04-19 04:34,210,0,1,4,2018-04-18 19:12,9.334444444,1,20,2.0,6.05,1,,,,,2018-04-19 04:12,
2018-04-19 04:33,5.0,pick,2018-04-19 04:28,2018-04-19 04:34,274,0,1,4,2018-04-18 19:12,9.352222222,1,20,2.0,6.05,1,,,,,2018-04-19 04:12,
2018-04-19 04:33,14.0,pick,2018-04-19 04:28,2018-04-19 04:34,280,0,1,4,2018-04-18 19:12,9.353888889,1,20,2.0,6.05,1,,,,,2018-04-19 04:12,
2018-04-19 19:25,0.051207358,fast,2018-04-19 19:23,2018-04-19 19:33,75,0,1,4,2018-04-19 19:12,0.217222222,1,15,3.878136201,9.233333333,1,,,,,2018-04-19 19:12,
2018-04-19 19:26,1.0,fast,2018-04-19 19:23,2018-04-19 19:33,167,0,1,4,2018-04-19 19:12,0.242777778,1,15,3.878136201,9.233333333,1,,,,,2018-04-19 19:12,
2018-04-19 19:27,1.0,fast,2018-04-19 19:23,2018-04-19 19:33,230,0,1,4,2018-04-19 19:12,0.260277778,1,15,3.878136201,9.233333333,1,,,,,2018-04-19 19:12,
2018-04-19 19:32,5.0,rat,2018-04-19 19:23,2018-04-19 19:33,547,1,0,4,2018-04-19 19:12,0.348333333,1,15,3.878136201,9.233333333,1,,,,,2018-04-19 19:12,
2018-04-19 21:33,0.039785341,rat,2018-04-19 21:29,2018-04-19 21:39,220,1,0,4,2018-04-19 19:12,2.360555556,1,20,3.0,9.516666667,1,,,,,2018-04-19 21:12,
2018-04-19 21:37,176.0,both,2018-04-19 21:29,2018-04-19 21:39,457,0,0,4,2018-04-19 19:12,2.426388889,1,20,3.0,9.516666667,1,,,,,2018-04-19 21:12,
2018-04-19 21:38,3.0,pick,2018-04-19 21:29,2018-04-19 21:39,487,0,1,4,2018-04-19 19:12,2.434722222,1,20,3.0,9.516666667,1,,,,,2018-04-19 21:12,
2018-04-19 21:38,2.0,rat,2018-04-19 21:29,2018-04-19 21:39,493,1,0,4,2018-04-19 19:12,2.436388889,1,20,3.0,9.516666667,1,,,,,2018-04-19 21:12,
2018-04-19 22:34,4.0,rat,2018-04-19 22:34,2018-04-19 22:43,22,1,0,4,2018-04-19 19:12,3.381944444,1,14,3.0,7.45,1,38.0,3.0,1.7,1.0,2018-04-19 22:12,2018-04-19 22:42
2018-04-19 22:36,237.0,both,2018-04-19 22:34,2018-04-19 22:43,109,0,0,4,2018-04-19 19:12,3.406111111,1,14,3.0,7.45,1,38.0,3.0,1.7,1.0,2018-04-19 22:12,2018-04-19 22:42
2018-04-19 22:42,1.0,rat,2018-04-19 22:34,2018-04-19 22:43,472,1,0,4,2018-04-19 19:12,3.506944444,1,38,3.0,1.7,1,,,,,2018-04-19 22:42,
