start_time,rat_period_start,rat_period_end,sum_rat_minutes,avg_rat_arrival_number,avg_bat_landing_number,avg_food_availability,risk,reward,habit,seconds_after_rat_arrival,bat_landing_to_food,bat_landing_number,food_availability,rat_arrival_number,bat_landing_number2,food_availability2,rat_minutes,rat_minutes2,rat_arrival_number2,month,season,sunset_time,hours_after_sunset,motevation,decision time,rat_encounter
2018-04-30 02:44,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,0,1,fast,191,0.037865482,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.423333333,2.0,191.037865482,42
2018-04-30 02:46,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,1,1,bat_and_pick,291,0.037828205,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.451111111,2.0,291.037828205,42
2018-04-30 02:46,2018-04-30 02:41,2018-04-30 02:55,14.666666666,1.0,37.0,1.9505723205,1,1,bat_and_pick,288,22.0,42,2.0,1,32.0,1.901144641,7.783333333,6.883333333,1.0,4,1,2018-04-29 19:19,7.450277778,2.0,310.0,42
2018-04-30 02:51,2018-04-30 02:41,2018-04-30 02:55,6.883333333,1.0,32.0,1.901144641,1,1,bat_and_pick,630,0.033212611,32,1.901144641,1,,,6.883333333,,,4,1,2018-04-29 19:19,7.545277778,1.901144641,630.033212611,32
2018-04-30 02:51,2018-04-30 02:41,2018-04-30 02:55,6.883333333,1.0,32.0,1.901144641,0,1,fast,624,0.099086619,32,1.901144641,1,,,6.883333333,,,4,1,2018-04-29 19:19,7.543611111,1.901144641,624.099086619,32
2018-04-30 02:55,2018-04-30 02:41,2018-04-30 02:55,6.883333333,1.0,32.0,1.901144641,1,0,bat_and_rat,878,0.096084094,32,1.901144641,1,,,6.883333333,,,4,1,2018-04-29 19:19,7.614166667,1.901144641,878.096084094,32
2018-04-30 03:53,2018-04-30 03:43,2018-04-30 04:42,53.58333333,1.0,7.5,1.023673257,1,1,bat_and_pick,605,7.0,10,1.047346514,1,5.0,1.0,30.0,23.58333333,1.0,4,1,2018-04-29 19:19,8.582777778,1.047346514,612.0,10
2018-04-30 03:54,2018-04-30 03:43,2018-04-30 04:42,53.58333333,1.0,7.5,1.023673257,0,1,pick,653,6.0,10,1.047346514,1,5.0,1.0,30.0,23.58333333,1.0,4,1,2018-04-29 19:19,8.596111111,1.047346514,659.0,10
2018-04-30 21:15,2018-04-30 21:14,2018-04-30 21:16,1.85,1.0,39.0,3.0,1,0,rat,38,2.0,39,3.0,1,,,1.85,,,4,1,2018-04-30 19:20,1.926388889,3.0,40.0,39
2018-04-30 21:16,2018-04-30 21:14,2018-04-30 21:16,1.85,1.0,39.0,3.0,1,0,bats,109,2.0,39,3.0,1,,,1.85,,,4,1,2018-04-30 19:20,1.946111111,3.0,111.0,39
2018-04-30 21:33,2018-04-30 21:28,2018-04-30 21:33,3.55,2.0,29.0,3.0,1,1,bat_and_pick,299,50.0,29,3.0,2,,,3.55,,,4,1,2018-04-30 19:20,2.227222222,1.5,349.0,58
2018-04-30 22:09,2018-04-30 22:08,2018-04-30 22:15,8.416666667,2.0,23.0,3.0,1,1,all_pick,63,150.0,23,3.0,2,,,8.416666667,,,4,1,2018-04-30 19:20,2.8325,1.5,213.0,46
2018-04-30 22:11,2018-04-30 22:08,2018-04-30 22:15,8.416666667,2.0,23.0,3.0,1,0,bat_fight,139,6.0,23,3.0,2,,,8.416666667,,,4,1,2018-04-30 19:20,2.853611111,1.5,145.0,46
2018-04-30 22:12,2018-04-30 22:08,2018-04-30 22:15,8.416666667,2.0,23.0,3.0,0,1,pick,228,11.0,23,3.0,2,,,8.416666667,,,4,1,2018-04-30 19:20,2.878333333,1.5,239.0,46
2018-04-30 22:15,2018-04-30 22:08,2018-04-30 22:15,8.416666667,2.0,23.0,3.0,1,0,bat,407,13.0,23,3.0,2,,,8.416666667,,,4,1,2018-04-30 19:20,2.928055556,1.5,420.0,46
2018-04-30 22:40,2018-04-30 22:34,2018-04-30 22:40,6.066666667,1.0,13.0,3.0,1,0,rat,359,32.0,13,3.0,1,,,6.066666667,,,4,1,2018-04-30 19:20,3.343333333,3.0,391.0,13
2018-04-30 23:07,2018-04-30 23:07,2018-04-30 23:11,5.75,2.0,18.0,3.0,0,1,pick,0,36.0,18,3.0,2,,,5.75,,,4,1,2018-04-30 19:20,3.786944444,1.5,36.0,36
2018-04-30 23:29,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,1,1,eating_bat_rat_pick,609,164.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.1525,3.0,773.0,41
2018-04-30 23:29,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,1,0,bat_fight,616,4.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.154444444,3.0,620.0,41
2018-04-30 23:29,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,1,0,bat_fight,655,9.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.165277778,3.0,664.0,41
2018-04-30 23:30,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,1,1,bat_pick,685,11.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.173611111,3.0,696.0,41
2018-04-30 23:30,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,1,0,bat_fight,673,12.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.170277778,3.0,685.0,41
2018-04-30 23:31,2018-04-30 23:19,2018-04-30 23:32,12.15,1.0,41.0,3.0,0,1,fast,773,2.0,41,3.0,1,,,12.15,,,4,1,2018-04-30 19:20,4.198055556,3.0,775.0,41
2018-05-01 00:06,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,bat_and_rat,0,36.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.769444444,3.0,36.0,52
2018-05-01 00:06,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,0,1,fast,16,4.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.773888889,3.0,20.0,52
2018-05-01 00:06,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,bat_fight,41,19.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.780833333,3.0,60.0,52
2018-05-01 00:07,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,rat,62,1.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.786666667,3.0,63.0,52
2018-05-01 00:07,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,bat_fight,50,4.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.783333333,3.0,54.0,52
2018-05-01 00:08,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,rat,134,14.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.806666667,3.0,148.0,52
2018-05-01 00:09,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,1,0,bat_fight,195,29.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.823611111,3.0,224.0,52
2018-05-01 00:09,2018-05-01 00:06,2018-05-01 00:09,3.516666667,1.0,52.0,3.0,0,1,pick,210,5.0,52,3.0,1,,,3.516666667,,,5,1,2018-04-30 19:20,4.827777778,3.0,215.0,52
2018-05-01 00:29,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,11,0.095162728,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.150555556,3.0,11.095162728,45
2018-05-01 00:31,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,177,2.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.196666667,3.0,179.0,45
2018-05-01 00:32,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,241,3.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.214444444,3.0,244.0,45
2018-05-01 00:32,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,1,eating_bat_pick,199,82.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.202777778,3.0,281.0,45
2018-05-01 00:33,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,304,2.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.231944444,3.0,306.0,45
2018-05-01 00:33,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,250,0.042360901,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.216944444,3.0,250.042360901,45
2018-05-01 00:33,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,271,2.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.222777778,3.0,273.0,45
2018-05-01 00:33,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat,276,3.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.224166667,3.0,279.0,45
2018-05-01 00:34,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat_and_rat,352,8.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.245277778,3.0,360.0,45
2018-05-01 00:35,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,377,13.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.252222222,3.0,390.0,45
2018-05-01 00:36,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,rat,458,61.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.274722222,3.0,519.0,45
2018-05-01 00:37,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat_and_rat,515,104.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.290555556,3.0,619.0,45
2018-05-01 00:39,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat,649,4.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.327777778,3.0,653.0,45
2018-05-01 00:41,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,rat,733,30.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.351111111,3.0,763.0,45
2018-05-01 00:42,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,rat,819,18.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.375,3.0,837.0,45
2018-05-01 00:43,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,889,2.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.394444444,3.0,891.0,45
2018-05-01 00:44,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,fight_bat,918,40.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.4025,3.0,958.0,45
2018-05-01 00:44,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,0,1,fast,915,1.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.401666667,3.0,916.0,45
2018-05-01 00:44,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat_fight,938,52.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.408055556,3.0,990.0,45
2018-05-01 00:44,2018-05-01 00:28,2018-05-01 00:44,15.73333333,1.0,45.0,3.0,1,0,bat_fight,932,8.0,45,3.0,1,,,15.73333333,,,5,1,2018-04-30 19:20,5.406388889,3.0,940.0,45
2018-05-01 02:33,2018-05-01 02:33,2018-05-01 02:37,3.416666667,1.0,48.0,2.0,0,1,fast,1,2.0,48,2.0,1,,,3.416666667,,,5,1,2018-04-30 19:20,7.231111111,2.0,3.0,48
2018-05-01 03:31,2018-05-01 03:24,2018-05-01 03:33,8.916666667,1.0,12.0,2.0,0,1,pick,386,4.0,12,2.0,1,,,8.916666667,,,5,1,2018-04-30 19:20,8.188055556,2.0,390.0,12
2018-05-01 03:56,2018-05-01 03:52,2018-05-01 03:59,21.23333333,4.0,6.0,2.0,1,0,rat,257,7.0,6,2.0,4,,,21.23333333,,,5,1,2018-04-30 19:20,8.608611111,0.5,264.0,24
2018-05-01 03:57,2018-05-01 03:52,2018-05-01 03:59,21.23333333,4.0,6.0,2.0,0,1,fast,295,4.0,6,2.0,4,,,21.23333333,,,5,1,2018-04-30 19:20,8.619166667,0.5,299.0,24
2018-05-01 05:42,2018-05-01 05:40,2018-05-01 05:43,16.41666667,4.0,8.0,2.0,1,1,pick_rat_and_bat,125,19.0,8,2.0,4,,,16.41666667,,,5,1,2018-04-30 19:20,10.37722222,0.5,144.0,32
2018-05-01 19:09,2018-05-01 18:58,2018-05-01 19:17,18.36666667,1.0,21.0,4.0,0,1,pick,618,4.0,21,4.0,1,,,18.36666667,,,5,1,2018-05-01 19:21,-0.198611111,4.0,622.0,21
2018-05-01 19:10,2018-05-01 18:58,2018-05-01 19:17,18.36666667,1.0,21.0,4.0,0,1,fast,703,1.0,21,4.0,1,,,18.36666667,,,5,1,2018-05-01 19:21,-0.175,4.0,704.0,21
2018-05-01 19:14,2018-05-01 18:58,2018-05-01 19:17,18.36666667,1.0,21.0,4.0,0,1,fast,939,1.0,21,4.0,1,,,18.36666667,,,5,1,2018-05-01 19:21,-0.109444444,4.0,940.0,21
2018-05-01 21:28,2018-05-01 21:27,2018-05-01 21:38,11.45,1.0,19.0,3.0,0,1,fast,62,1.0,19,3.0,1,,,11.45,,,5,1,2018-05-01 19:21,2.120277778,3.0,63.0,19
2018-05-01 21:34,2018-05-01 21:27,2018-05-01 21:38,11.45,1.0,19.0,3.0,0,1,fast,443,1.0,19,3.0,1,,,11.45,,,5,1,2018-05-01 19:21,2.226111111,3.0,444.0,19
2018-05-01 22:11,2018-05-01 22:06,2018-05-01 22:11,4.883333333,1.0,15.0,3.0,0,0,pup_and_mon,275,4.0,15,3.0,1,,,4.883333333,,,5,1,2018-05-01 19:21,2.833888889,3.0,279.0,15
2018-05-01 23:12,2018-05-01 23:08,2018-05-01 23:12,4.783333333,1.0,17.0,3.0,0,1,pick,261,23.0,17,3.0,1,,,4.783333333,,,5,1,2018-05-01 19:21,3.858611111,3.0,284.0,17
2018-05-01 23:56,2018-05-01 23:54,2018-05-02 00:00,6.3,1.0,20.0,3.0,0,1,pick,130,10.0,20,3.0,1,,,6.3,,,5,1,2018-05-01 19:21,4.592777778,3.0,140.0,20
2018-05-02 00:47,2018-05-02 00:46,2018-05-02 00:58,11.333333334,1.0,32.0,3.0,1,0,rat,12,19.0,30,3.0,1,34.0,3.0,4.116666667,7.216666667,1.0,5,1,2018-05-01 19:21,5.434722222,3.0,31.0,30
2018-05-02 00:47,2018-05-02 00:46,2018-05-02 00:58,11.333333334,1.0,32.0,3.0,0,1,pick,10,2.0,30,3.0,1,34.0,3.0,4.116666667,7.216666667,1.0,5,1,2018-05-01 19:21,5.434166667,3.0,12.0,30
2018-05-02 00:49,2018-05-02 00:46,2018-05-02 00:58,11.333333334,1.0,32.0,3.0,0,1,fast,142,1.0,30,3.0,1,34.0,3.0,4.116666667,7.216666667,1.0,5,1,2018-05-01 19:21,5.470833333,3.0,143.0,30
2018-05-02 00:50,2018-05-02 00:46,2018-05-02 00:58,11.333333334,1.0,32.0,3.0,1,1,pick_eating_all,204,106.0,30,3.0,1,34.0,3.0,4.116666667,7.216666667,1.0,5,1,2018-05-01 19:21,5.488055556,3.0,310.0,30
2018-05-02 00:51,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,1,0,bat_fight,253,2.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.501666667,3.0,255.0,34
2018-05-02 00:51,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,1,0,bat_fight,296,22.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.513611111,3.0,318.0,34
2018-05-02 00:51,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,1,0,bat_and_rat,280,6.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.509166667,3.0,286.0,34
2018-05-02 00:52,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,0,0,,330,5.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.523055556,3.0,335.0,34
2018-05-02 00:53,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,0,1,pick,408,22.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.544722222,3.0,430.0,34
2018-05-02 00:53,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,1,1,pick_bat_rat,396,20.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.541388889,3.0,416.0,34
2018-05-02 00:54,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,0,1,pick,433,7.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.551666667,3.0,440.0,34
2018-05-02 00:57,2018-05-02 00:46,2018-05-02 00:58,7.216666667,1.0,34.0,3.0,1,0,rat,627,4.0,34,3.0,1,,,7.216666667,,,5,1,2018-05-01 19:21,5.605555556,3.0,631.0,34
2018-05-02 01:35,2018-05-02 01:34,2018-05-02 01:36,1.9,2.0,36.0,3.0,1,0,rat,99,2.0,36,3.0,2,,,1.9,,,5,1,2018-05-01 19:21,6.248333333,1.5,101.0,72
2018-05-02 02:16,2018-05-02 02:14,2018-05-02 02:24,31.03333333,3.0,35.0,3.0,1,1,all_pick,132,443.0,35,3.0,2,35.0,3.0,14.0,17.03333333,4.0,5,1,2018-05-01 19:21,6.92,1.0,575.0,70
2018-05-02 02:18,2018-05-02 02:14,2018-05-02 02:24,31.03333333,3.0,35.0,3.0,0,0,,249,5.0,35,3.0,2,35.0,3.0,14.0,17.03333333,4.0,5,1,2018-05-01 19:21,6.9525,1.0,254.0,70
2018-05-02 02:20,2018-05-02 02:14,2018-05-02 02:24,31.03333333,3.0,35.0,3.0,1,0,bat,404,0.010871342,35,3.0,2,35.0,3.0,14.0,17.03333333,4.0,5,1,2018-05-01 19:21,6.995555556,1.0,404.010871342,70
2018-05-02 02:21,2018-05-02 02:14,2018-05-02 02:24,17.03333333,4.0,35.0,3.0,1,0,bat,449,4.0,35,3.0,4,,,17.03333333,,,5,1,2018-05-01 19:21,7.008055556,0.75,453.0,140
2018-05-02 02:22,2018-05-02 02:14,2018-05-02 02:24,17.03333333,4.0,35.0,3.0,1,0,bat,481,6.0,35,3.0,4,,,17.03333333,,,5,1,2018-05-01 19:21,7.016944444,0.75,487.0,140
2018-05-02 02:22,2018-05-02 02:14,2018-05-02 02:24,17.03333333,4.0,35.0,3.0,1,0,bat,507,7.0,35,3.0,4,,,17.03333333,,,5,1,2018-05-01 19:21,7.024166667,0.75,514.0,140
2018-05-02 02:52,2018-05-02 02:45,2018-05-02 02:52,36.9,4.0,17.0,3.0,0,1,pick,394,30.0,17,3.0,4,,,36.9,,,5,1,2018-05-01 19:21,7.519722222,0.75,424.0,68
2018-05-02 03:51,2018-05-02 03:50,2018-05-02 03:51,7.133333333,2.0,11.0,3.0,0,1,fast,23,1.0,11,3.0,2,,,7.133333333,,,5,1,2018-05-01 19:21,8.5025,1.5,24.0,22
2018-05-02 04:22,2018-05-02 04:14,2018-05-02 04:27,44.31666667,7.0,4.0,3.0,1,1,rat_pick,489,23.0,4,3.0,7,,,44.31666667,,,5,1,2018-05-01 19:21,9.026111111,0.4285714285714285,512.0,28
2018-05-02 05:09,2018-05-02 05:07,2018-05-02 05:10,25.2,4.0,3.0,3.0,0,1,fast,110,0.019932178,3,3.0,4,,,25.2,,,5,1,2018-05-01 19:21,9.813055556,0.75,110.019932178,12
2018-05-02 19:20,2018-05-02 19:15,2018-05-02 19:26,13.65,1.5,20.0,3.71590266,1,1,pick_rat,260,6.0,18,3.94057725,1,22.0,3.49122807,5.25,8.4,2.0,5,1,2018-05-02 19:21,-0.015277778,2.6270515,266.0,18
2018-05-02 19:52,2018-05-02 19:52,2018-05-02 19:55,3.566666667,2.0,31.0,3.051499717,1,0,rat,9,3.0,31,3.051499717,2,,,3.566666667,,,5,1,2018-05-02 19:21,0.530555556,1.5257498585,12.0,62
2018-05-02 19:53,2018-05-02 19:52,2018-05-02 19:55,3.566666667,2.0,31.0,3.051499717,1,0,rat,51,1.0,31,3.051499717,2,,,3.566666667,,,5,1,2018-05-02 19:21,0.542222222,1.5257498585,52.0,62
2018-05-02 19:55,2018-05-02 19:52,2018-05-02 19:55,3.566666667,2.0,31.0,3.051499717,1,0,rat,146,1.0,31,3.051499717,2,,,3.566666667,,,5,1,2018-05-02 19:21,0.568611111,1.5257498585,147.0,62
2018-05-02 21:01,2018-05-02 20:59,2018-05-02 21:06,5.383333333,2.0,27.0,3.0,0,1,pick,89,18.0,27,3.0,2,,,5.383333333,,,5,1,2018-05-02 19:21,1.670555556,1.5,107.0,54
2018-05-02 21:01,2018-05-02 20:59,2018-05-02 21:06,5.383333333,2.0,27.0,3.0,1,0,rat,124,1.0,27,3.0,2,,,5.383333333,,,5,1,2018-05-02 19:21,1.680277778,1.5,125.0,54
2018-05-02 21:05,2018-05-02 20:59,2018-05-02 21:06,5.383333333,2.0,27.0,3.0,1,0,rat,317,4.0,27,3.0,2,,,5.383333333,,,5,1,2018-05-02 19:21,1.733888889,1.5,321.0,54
2018-05-02 22:00,2018-05-02 21:54,2018-05-02 22:01,4.45,2.0,43.0,3.0,0,1,pick,348,29.0,43,3.0,2,,,4.45,,,5,1,2018-05-02 19:21,2.652222222,1.5,377.0,86
2018-05-02 22:56,2018-05-02 22:51,2018-05-02 22:57,25.71666667,5.0,20.0,3.0,0,1,fast,293,1.0,20,3.0,5,,,25.71666667,,,5,1,2018-05-02 19:21,3.592777778,0.6,294.0,100
2018-05-02 23:13,2018-05-02 23:13,2018-05-02 23:20,25.71666667,5.0,20.0,3.0,1,1,rat_and_pick,5,16.0,20,3.0,5,,,25.71666667,,,5,1,2018-05-02 19:21,3.868611111,0.6,21.0,100
2018-05-02 23:20,2018-05-02 23:13,2018-05-02 23:20,25.71666667,5.0,20.0,3.0,0,1,fast,451,1.0,20,3.0,5,,,25.71666667,,,5,1,2018-05-02 19:21,3.9925,0.6,452.0,100
2018-05-02 23:20,2018-05-02 23:13,2018-05-02 23:20,25.71666667,5.0,20.0,3.0,0,0,no_food,448,2.0,20,3.0,5,,,25.71666667,,,5,1,2018-05-02 19:21,3.991666667,0.6,450.0,100
2018-05-02 23:59,2018-05-02 23:53,2018-05-03 00:02,9.0,1.0,47.0,3.0,0,1,pick,379,56.0,47,3.0,1,,,9.0,,,5,1,2018-05-02 19:21,4.643055556,3.0,435.0,47
2018-05-03 03:29,2018-05-03 03:21,2018-05-03 03:33,12.05,3.0,25.0,2.0,1,0,rat,453,13.0,25,2.0,3,,,12.05,,,5,1,2018-05-02 19:21,8.133333333,0.6666666666666666,466.0,75
2018-05-03 03:30,2018-05-03 03:21,2018-05-03 03:33,12.05,3.0,25.0,2.0,1,0,rat_and_bat,566,1.0,25,2.0,3,,,12.05,,,5,1,2018-05-02 19:21,8.164722222,0.6666666666666666,567.0,75
2018-05-03 03:31,2018-05-03 03:21,2018-05-03 03:33,12.05,3.0,25.0,2.0,0,1,fast,625,1.0,25,2.0,3,,,12.05,,,5,1,2018-05-02 19:21,8.181111111,0.6666666666666666,626.0,75
2018-05-03 03:51,2018-05-03 03:48,2018-05-03 03:53,42.88333333,3.0,10.0,2.0,1,0,rat,137,20.0,10,2.0,3,,,42.88333333,,,5,1,2018-05-02 19:21,8.500833333,0.6666666666666666,157.0,30
2018-05-03 19:11,2018-05-03 18:58,2018-05-03 19:25,34.216666669999995,1.5,27.0,3.6599234555,1,0,rat,790,1.0,31,3.896118097,1,23.0,3.423728814,23.21666667,11.0,2.0,5,1,2018-05-03 19:22,-0.1675,2.5974120646666665,791.0,31
2018-05-03 19:12,2018-05-03 18:58,2018-05-03 19:25,34.216666669999995,1.5,27.0,3.6599234555,1,1,rat_and_pick,844,39.0,31,3.896118097,1,23.0,3.423728814,23.21666667,11.0,2.0,5,1,2018-05-03 19:22,-0.1525,2.5974120646666665,883.0,31
2018-05-03 19:14,2018-05-03 18:58,2018-05-03 19:25,34.216666669999995,1.5,27.0,3.6599234555,1,0,rat,930,4.0,31,3.896118097,1,23.0,3.423728814,23.21666667,11.0,2.0,5,1,2018-05-03 19:22,-0.128611111,2.5974120646666665,934.0,31
2018-05-03 20:18,2018-05-03 20:18,2018-05-03 20:18,6.733333333,4.0,11.0,3.030071077,1,0,not_sure_rat,43,2.0,11,3.030071077,4,,,6.733333333,,,5,1,2018-05-03 19:22,0.949166667,0.75751776925,45.0,44
2018-05-03 20:58,2018-05-03 20:57,2018-05-03 21:07,10.08333333,3.0,11.0,3.0,1,0,rat,40,0.042337019,11,3.0,3,,,10.08333333,,,5,1,2018-05-03 19:22,1.61,1.0,40.042337019,33
2018-05-03 21:53,2018-05-03 21:50,2018-05-03 21:54,2.7,2.0,16.0,3.0,0,0,,199,23.0,16,3.0,2,,,2.7,,,5,1,2018-05-03 19:22,2.527777778,1.5,222.0,32
2018-05-03 23:49,2018-05-03 23:46,2018-05-03 23:52,16.500000003,2.0,30.0,3.0,1,1,rat_and_bat_and_pick,200,22.0,46,3.0,2,14.0,3.0,3.883333333,12.61666667,2.0,5,1,2018-05-03 19:22,4.460277778,1.5,222.0,92
2018-05-03 23:50,2018-05-03 23:46,2018-05-03 23:52,16.500000003,2.0,30.0,3.0,1,0,bat,260,29.0,46,3.0,2,14.0,3.0,3.883333333,12.61666667,2.0,5,1,2018-05-03 19:22,4.476944444,1.5,289.0,92
2018-05-03 23:51,2018-05-03 23:46,2018-05-03 23:52,16.500000003,2.0,30.0,3.0,0,1,pick,326,28.0,46,3.0,2,14.0,3.0,3.883333333,12.61666667,2.0,5,1,2018-05-03 19:22,4.495277778,1.5,354.0,92
2018-05-03 23:51,2018-05-03 23:46,2018-05-03 23:52,16.500000003,2.0,30.0,3.0,0,1,fast,339,2.0,46,3.0,2,14.0,3.0,3.883333333,12.61666667,2.0,5,1,2018-05-03 19:22,4.498888889,1.5,341.0,92
2018-05-04 00:12,2018-05-04 00:09,2018-05-04 00:30,21.250000003,1.5,14.0,3.0,1,0,rat,153,5.0,14,3.0,2,14.0,3.0,12.61666667,8.633333333,1.0,5,1,2018-05-03 19:22,4.833888889,2.0,158.0,28
2018-05-04 00:22,2018-05-04 00:09,2018-05-04 00:30,8.633333333,1.0,14.0,3.0,1,0,rat,764,18.0,14,3.0,1,,,8.633333333,,,5,1,2018-05-03 19:22,5.003611111,3.0,782.0,14
2018-05-04 00:22,2018-05-04 00:09,2018-05-04 00:30,8.633333333,1.0,14.0,3.0,1,0,rat,774,20.0,14,3.0,1,,,8.633333333,,,5,1,2018-05-03 19:22,5.006388889,3.0,794.0,14
